Public Address,POL,LINK,MINA,USDT,ETH,AVX,USDC
0x9423A704782A84a7bCb8aD80d78742E30F91D73B,742.5385,184.1664,722.6807,521.9474,614.9534,979.0705,162.8479
0x407aE028810f32Cd9ea52904A483ED1e3a9A6d2b,288.5486,155.8841,866.9965,593.2006,152.288,779.2214,240.9583
0x16c19770Ca8aC3d9E21c5c1Bd66FeE37D71bCF6F,788.4961,123.5641,736.2433,801.9121,78.5806,641.1331,841.3275
0x19d0fb666361D9A48c9D1656C643f87DF29cd175,737.4438,730.5879,789.1307,762.5553,135.5471,772.1494,670.8744
0xEdDF1b5736A7cbf39F78d1712f635e22Deb4B42a,505.2775,365.5499,958.2822,34.1525,959.6295,793.7709,597.0184
0xA19E2F50B995164416Ee1Cd848B421946Cd7337a,467.7006,502.1832,602.9448,900.7926,68.795,701.1156,988.4218
0x98A691bDe1e0977367Ce7f6Ae7AC0ec782F3CD22,402.1795,919.5273,681.2435,775.5708,218.2347,393.1465,148.1186
0x823E3616f5B7Aeb4f86c8372B0c621E368Af9341,530.5173,123.5051,625.227,659.2575,336.6283,16.8777,626.1976
0x5b074767d97aC700E35A935a23dcfddCcd3C2F8C,899.8345,614.9687,744.3559,418.9604,566.2449,988.3217,90.0002
0x9283E3EFB9B06149812A0d63dEd5E53a8d564Dbc,542.8866,937.6504,573.6698,662.9896,786.4886,6.7618,455.1264
0x0Fa6Acc9A7b712e7dF01CDC86087E1c843Abf46f,534.1746,333.335,534.024,423.663,890.517,757.0935,40.2193
0xB5A4923212A2Ca0A422b0F7EFFc052FEB4706395,717.977,194.4278,958.6464,290.1426,756.3188,600.0238,982.205
0xA265578065098ba2a928a182f7F8830695948000,774.205,671.907,665.7611,982.8798,327.1112,233.9291,72.2024
0xa9237Fb0Ed9472A4368AD7841735e093783837D3,294.4325,722.8181,387.4442,899.6393,166.6936,222.8794,955.4932
0xAd52eFaE3e9b7caC88153D7Cc458BB2AFEe746dD,76.2652,150.1638,922.5206,837.6264,361.4823,294.222,293.5452
0xB052fa9DBaBAb12405a8c1ca9bC8530699e08669,968.2926,585.2844,586.1988,498.9103,491.0883,250.6978,458.4337
0xdfdbaC43D049944E1c1cbdeF5cC0075e605332AD,338.3229,710.9527,68.0378,437.2304,621.6728,45.9272,566.5191
0xFfD5B624Cadfe1F699d0d922897cD6d84B9dF0De,261.428,719.3293,969.3969,978.2036,264.2517,521.7731,372.9541
0x7496061E6980b49840524Ee4c7845163166CECc0,331.3487,599.5338,118.3121,672.1233,446.3642,569.1576,798.8638
0x965B3421a1c753015b0d71B25177559557c2d5c3,515.2651,12.6315,39.5304,540.5952,438.7963,391.616,187.5119
0xF639c4B668D78729647dF94A452B5292A71A194e,84.7973,485.5767,919.8089,974.4199,534.0587,864.3851,116.788
0xEa564fDFf12e19D7b211796E3B3c22Ad4Dab53C4,159.8659,123.1764,632.2082,325.9408,149.4481,348.2291,115.7075
0xCA7D84a98A2f7dD0Cf38b13ca52e9b787479f89D,217.1704,321.4937,221.1343,206.4879,689.6924,31.2803,148.3452
0x7E5B61F763d4F4436b53F023ea911c25f6254602,186.7571,425.1423,434.9149,926.0359,948.3281,434.9288,203.2879
0x739fBc2A0b2574494db38AFe82E806012c244239,367.743,953.3764,370.2743,986.906,619.7628,230.7126,366.7048
0xC9fE5d5acC32275BFFd092b979D66dDe250b1FDD,799.6553,200.0941,556.1979,519.4734,262.7262,601.6742,326.1245
0xeD58378e814a0886Cc7e966D2CF42a7c80D564B2,648.4995,9.2677,952.6641,624.2065,247.5299,628.7874,736.0162
0x9762B766D55DB8b931F548927E852252812DC553,906.0699,850.3385,10.4422,63.9508,838.2671,466.4832,686.2086
0x9fdD0adC0cbBf8a0c977437004146a9602148528,387.7692,746.7101,324.371,183.5051,431.1727,707.6658,112.7169
0xFaBf88ef02127152CAe74FE740Afa3B7c93Cd60D,243.3803,851.2754,845.8486,44.4688,374.9842,334.4158,732.7815
0x6930b5fEe98f6D4677Ad3D0A4e41Ba62857cCf61,33.6319,472.5293,367.0065,764.9607,738.2425,536.838,233.4213
0xf634329388D596b8eDC55b2c15e9E22dE634454E,190.1387,231.8014,473.9848,674.3379,20.9788,188.9232,508.3003
0xfd583400E20402D223961f8F1f89a0F93c63391A,358.1048,424.852,985.2406,154.3639,834.7991,839.7221,139.1507
0x3A57B86BAb75f8EA01eC64200E3281C89F2E67e7,795.8462,582.4514,476.2914,20.8571,92.5158,987.3334,19.8653
0xeA2d73C20AC4E4d040bb4b0050E6Bb1226124892,99.0978,208.7029,286.3626,307.0855,515.2486,551.1253,110.6448
0x9E8903898bEf6564B934DeE2c8103e7787B2c763,428.3236,330.9249,612.3139,750.2839,744.0881,356.9747,925.6798
0xE46A2832D15B86EeC85CE85F47Bc21d333F33Ee7,998.3651,52.799,707.7155,596.0148,528.4623,527.0954,1.6309
0xbBbf1a1a011Dd83A84831dc9328F3046331B56a9,693.7694,108.507,491.8238,802.6685,897.8589,101.8384,466.2208
0x00177863C22c4d619d432f8dA1acC203156a98EE,830.9069,456.8464,243.8912,675.6913,520.9798,334.461,634.673
0xBd7817CEE0D741f90A6915b725fc771f76992dA9,788.4584,570.9658,613.6144,649.6447,581.1622,856.5534,684.4162
0xE480697Db3564FD291eD43f712C6a6322A72a86D,423.5789,98.5512,262.2115,571.6832,961.7872,258.5479,197.1066
0x9DaDAA5882b3b97A4c3d878A31737E4fd5B8b8d6,609.3596,844.9585,60.6153,564.644,987.4922,329.4954,446.6603
0x55d37Ac243428C979B238F079Cde40f94B0aDbc0,432.296,742.1921,566.8203,917.8472,726.9891,834.5248,686.2501
0x8D877C86E1342Ea156abe9eB55E01909fe78bDe5,565.4119,792.2177,85.7035,539.2802,511.4464,534.3033,876.527
0xd4d59503B9DD49008db03f2a53bFd3A1fd738Ea4,213.688,594.4398,819.8415,720.996,371.0295,955.3019,309.9905
0x803A2169A815D8799f4D492613f6D994E11748eC,191.0977,829.3977,562.2071,778.2386,183.5246,398.6133,20.6212
0x7f1CD13B54E40D7922F2276Ca87e293B8a82F09e,712.1143,417.1417,338.0297,533.1268,635.002,981.2143,140.3183
0xFBB277C6ACf24802Cb95d01d3378f461779311e7,567.1189,642.3005,642.7924,574.8973,153.0034,602.6248,777.7526
0x822E246bdBf278caF1F335521728CD8ec825f6F2,876.6019,45.7699,766.4146,246.4906,50.4183,239.7098,364.6566
0x082E0698D537E676beE74ea1EaaEB77eA3462305,340.2312,40.8559,207.5838,680.3962,586.134,183.3759,605.3187
0xd94f230CAEEd046997707FeBc56a25bB26B552b8,334.8214,349.662,98.1387,484.4122,863.1287,292.3216,817.7038
0x2511f895A3A6EdFE06ed4A786809964350CB2FE6,21.023,814.2978,682.9781,979.637,589.6495,10.7924,266.8737
0x459937B7Ac1615318FEf915295D8383983a7cd66,572.7065,14.4727,90.1693,918.7269,885.3342,971.7362,247.5679
0x778Cd69224Dd99B7Dc589EFB4B4D3f53d1c224BD,853.1955,182.4054,350.8795,762.5152,777.7257,173.5518,386.4263
0x90b8C1950b2Bb8EA60AbCa1f260b029bAd35B2Bf,76.7361,413.1599,396.1344,140.8418,613.7656,892.7963,348.2448
0xd0f24858d34670d54c632258bEe78D477530efc9,443.9556,283.6204,758.353,995.753,756.471,639.2153,165.3447
0x530B464e38B281E9911dE527A18CD14C102eB88F,207.9475,808.6853,990.7288,960.1369,266.1331,850.5171,223.4059
0x5B95d3cAF32bd35b0492a27CD44B5340903309CF,874.7935,295.4313,632.2058,160.9349,745.6287,781.8404,703.0022
0x51B00525046348730Fb218b3eea02f8CDaFBA8D2,350.0768,413.2598,195.1241,371.0282,32.4241,564.432,584.359
0x8d6cc3d0314C6A5c4D6161a713d45B85A675b7BD,389.8437,911.7455,680.1112,789.858,509.2748,325.2273,866.8806
0x3902e53f363EAc0EC7a760314bB3e1729BD45Fbf,562.1781,6.9796,67.5524,167.2349,289.2296,953.2226,260.707
0x876F84640f8b00352C9865De9fB24b7bBB4809Dd,510.0122,567.7621,359.3497,184.7697,976.9858,309.1445,940.1796
0x5E030C22B363476760b1E6003f3571C5D6EFF5CE,117.9293,115.7164,415.015,765.1504,138.9164,164.427,934.9335
0x6d0170d85Ed577131c2707dc75De6e565cF8564F,997.9191,951.2892,753.733,442.693,935.3006,677.431,15.3198
0x5EDFC97Ac855E2e31B49110F250907224aC07e1B,65.4376,781.4833,120.5278,565.1927,373.7458,423.2166,645.6891
0x5f68E83FDc7EAB431350cCf88c542E4B26174F3E,853.1291,498.1648,674.5895,356.2574,39.8837,431.2978,371.6488
0xe3804b2ACf6A4AbD2B8960bCcd419A435bBdBDfC,302.7172,791.2847,553.6652,685.3501,65.3271,976.2603,439.3789
0x569251443b98F565c393EA1452d74147A08aa570,144.9656,325.57,223.8583,33.0859,808.4889,593.325,558.9008
0xc11937864691D5B16E1450631100c85ab15EE66A,678.3708,766.2569,248.0422,448.0761,477.9956,869.5089,995.9518
0x68FAb80077B6F92335610eAe59970E69d7826773,604.1478,632.1447,35.2658,763.9376,531.3817,13.3874,480.9468
0x577f4dBDbCE10C93Af95754f7a89971C9CeA1cc3,436.5859,170.3317,289.0464,849.9054,644.2861,43.5436,682.8495
0x41417676AF9890cf66210D4E3f7FB62434CD611b,440.7015,621.8942,839.3415,14.2779,682.7322,24.3074,385.5676
0x20Ddd1B1D9833353fcaa7F7b42BE71E6aaEeEbdd,285.2461,29.2713,63.4594,411.4558,680.3293,573.6582,147.846
0x51F0fe341f5d4Ae8e1b96bCa23cAe28B3c7E0Ade,153.5493,514.6992,962.7566,180.1844,405.0085,788.0485,566.8973
0x3AeCd525FA1f25828206cFfb4A489400FD1599B6,596.3086,688.4182,554.3376,451.9502,395.0294,300.3519,209.2311
0x490D1f1fD6c18E27A850D12fF79ee4b7a023bD47,459.6653,402.5232,389.2049,309.3631,82.8568,330.5675,976.0662
0x1d0645dE4612E1b6f8809f2DB05f8D490b3b4F3e,125.6509,741.8665,503.1177,707.145,693.9064,493.488,285.4751
0x582B6DF5F1C65C625AAA4ed0798f677F861286D5,115.4201,324.9427,118.334,919.9589,550.452,481.8695,716.9461
0x37f4f572dE3Ace98c96401C1E8D0497d468A56D5,802.6502,376.8725,535.2544,757.3179,529.4665,696.4976,538.9207
0x9217595B83023F3384e465f8a069dAC040374Cb6,676.1707,743.3271,965.4265,165.7987,798.5531,430.8284,85.315
0xd227f43Fcf019Ab6A78ed2e5bD75219D7b06D613,449.904,771.8807,772.4143,811.0719,906.2567,966.7386,754.0791
0x420fE05BdA3EE6830d14D4b494fb1e989278725C,884.8051,969.0911,733.5483,938.9599,70.8374,717.5255,136.4316
0x72FC8f3a9fFFB5458C8A13Fa66dC8FB690BF5975,37.7712,971.1592,173.5431,891.876,859.8225,222.8679,261.5684
0xbeC6A1fcCe2437Eab847ba1dD08F049106718B32,79.7234,422.4351,539.8698,902.3685,97.0222,804.4412,449.23
0x7BE23762cA07A246123607E70a96Bcd0386F1422,213.0435,224.7135,489.9301,330.5394,128.8815,605.5938,908.6703
0x1932169Fd59f61f4C70542A89a4d1f4D595314D4,485.8306,855.6643,249.0613,345.6799,354.6629,186.9554,505.8862
0x02ded3BD7eFBA003cD628501C98FCc5db226C811,100.3483,521.7438,768.3768,426.1996,123.6923,443.9983,880.2051
0x7A0A08bE95a72b5CcE84733fa46fD6258CE83E97,253.2412,638.958,807.4601,220.0186,90.1475,503.6584,121.3454
0xb1e1d3d3a07BACb51Ab937C9e1d89a8AA5CeD25b,994.9157,114.4269,265.8434,902.4856,912.7805,993.1187,717.7117
0x7349E157f2bAC288aFC6979B60b31f70E730291F,691.941,235.1381,687.5776,268.1628,440.5849,441.206,404.8821
0x5Fc38843dC16e02dE333988D4cBD69965A557274,206.3593,892.2546,891.5044,376.0771,825.9266,580.7718,580.0969
0x0c7584eC9173a6C8E09f9c8300ad56584c2F2181,949.1128,716.2735,8.4155,596.0613,38.7781,617.2426,355.8572
0xa2eb9120672b3315ECDf1f7213B96E6Dc36E2333,42.0518,244.1162,774.2774,441.2934,767.4476,715.4472,3.0511
0x17768eF69027928420e4c70477cAdf32D1562d8E,607.0725,504.4546,164.0236,878.9849,30.4983,913.0619,74.7083
0x2997dbAdDeBa0c9b9f7c37E6C50FB44aefee58cf,106.2569,383.0824,677.211,646.699,461.164,492.2957,855.3969
0xf1B8a4EBC3d9B42cAf5B7c650c71630AB777709f,562.1175,399.2929,507.2254,534.2198,553.2806,909.6466,148.741
0xA075435132bEe94985E930C4aAB6DFD29249c806,986.3419,37.8385,282.0165,527.5307,775.1985,276.6379,90.2915
0xb9Be8Ed1A1BE57e8cFe21d06aBdED5E2F255C4C5,8.0394,267.696,800.0389,821.3243,859.6245,67.2256,513.4807
0x8f5e92f20959F21CE4Fa116cb5A5cAEd209f1B10,1.8224,229.3759,738.981,708.8251,624.4903,375.7348,25.9046
0x8116D6DD4BB63D037f65BD1CE4d3e4371eafD77d,744.6806,87.981,693.846,334.1238,300.7251,117.3239,5.6092
0x39fC45B9Fc23A56FB0BFDf20596a092540E096B0,281.9816,958.9328,743.8308,923.9013,6.5989,279.0556,161.6004
0xA8DcA3964742B1466d4C705BF01e7935F54D09b6,420.2597,623.7705,13.6805,588.9676,449.2495,221.2159,757.5234
0x76cA2EcAABFE517075267B19C7771789D46348FE,894.0042,855.2375,317.8681,871.9855,178.4473,432.386,656.3125
0xd4E30c5B4A084Ee6a8598BA92EAa54dD3f4801E2,642.1271,170.5247,985.8115,992.4968,65.6514,226.8499,740.2524
0x4272cb5f084091730f3CAEBaa5E0620B549ae827,577.2785,86.7856,959.4683,560.8708,810.0042,502.3335,282.8683
0xe4a4CDb788D75DBDE45787659dc7153c9DE66eFa,542.153,503.994,720.864,936.1176,477.5739,234.1789,373.4836
0xe430cB29eF8d2E52Bfc8ad99EEead0afcF60a18c,690.0681,126.4612,702.843,401.5588,599.7981,323.7736,540.9568
0x5f3e17e07E7313aEc4cDf9C9D3916E0d15440090,727.2178,999.824,951.2791,310.7853,252.5015,16.5532,48.9328
0xAb8f0b2c4Dd6a31B67Cbf0DFC97f08340ceF778C,828.5333,370.7749,818.1042,598.4495,623.8872,939.3177,207.8613
0xBaB7F6335E33A48917549Bee2fA8dE1B4964Bd45,371.914,857.464,224.2976,667.284,263.3913,461.7928,538.7064
0x9edF3ab9345616b59ab1B34C9eeb96d5bE5a1B8D,678.15,806.0521,907.9346,545.7139,945.8242,481.5173,946.1483
0xd6b194A4ED278e33cE640600F66338e75271EB4C,487.4038,571.9502,360.5802,895.9977,142.8518,840.0506,983.8043
0x120DeFbF5F48B29229CCD3dF8f1394138E00E3ba,165.5722,681.9616,365.7724,976.1335,540.0222,203.9329,585.6344
0x5578f0911d9597158fEdfb92857aC73f4Aa31a1d,865.4358,16.7585,746.9238,870.7548,716.8585,778.0358,90.402
0xAA6700BfBCf7187cd54d4e46e99eEF7445962851,116.8513,611.5989,818.0065,762.497,547.8461,167.0833,897.2358
0x01b80E008311F7E40cdaf4B6d514C1259F6377cF,40.1723,230.7121,741.5486,667.9586,167.3729,864.4092,360.1358
0x763dEe8e13E9DAd640435153e9C296Ec98BfCA7a,799.8681,622.709,228.6021,90.6542,401.4094,611.1408,227.3927
0x2A8D9173A030FeF6af57De1f024D5C249C73F966,691.5896,299.2956,931.4481,331.8879,349.9839,473.4367,637.3512
0x83c958405e527f884472336023D31b8A72F49fac,22.7216,884.3619,805.7541,754.3954,344.6105,686.1036,454.8979
0x67326c8956145a20ab73430f88C221Fd534639b8,513.2034,88.9238,246.6612,785.4886,75.8624,566.04,719.5736
0xF5AA17EFf1ed42B5e7289B17BB6b69459CBe52e2,557.8013,711.3069,713.4296,655.2859,790.5778,482.0076,966.8654
0xE67b1e6BFbd5fAFE1Ef5c3f75Ff535Af726F0871,855.6474,351.2582,593.4812,559.2137,646.4594,877.6922,596.4574
0x280508502dF2efa12C05632fD80838871Eb74EaF,140.2929,875.587,735.8842,125.18,482.2671,657.1704,895.0604
0x2510519B5e662f05493A2603e79417Ac93916794,830.1163,509.8061,282.3941,633.785,84.9978,744.0193,675.5935
0x8461f810111D64e8f30a1D1352715745c97E302f,247.404,704.8756,833.7456,658.7086,281.2358,361.0926,326.4313
0x08417e8189832E14B3156A9c0532920362618Ad6,500.2006,91.5944,38.3008,650.8406,394.2802,102.0423,363.1145
0xa3Af45B272E102e503Fdd3fa121F6a070f25B7bF,767.0516,905.5085,993.1396,847.8832,823.5352,30.5337,413.3175
0x96dEC820cb1D0661d855b967CB2B154CeD854350,290.0881,822.8549,818.2157,440.6922,440.8273,721.4437,534.8051
0x90070AdAC52b344486d3612243828569aC5c4956,497.6123,963.4934,194.0506,923.2584,823.5818,877.3757,207.8921
0x561fDdc93f2FafA461c2E204Bd87554db52807Ef,687.6539,18.7927,95.3989,136.8743,989.4842,68.3675,621.2447
0xED27338ecaa7cf54d089a8F03811F27d824a1df0,417.1996,281.0477,541.7499,531.1965,617.9419,697.0667,786.9518
0x173e29bFB1b4a032990561Cf7f588320E3E1CC48,942.2004,50.0278,79.5795,966.4411,425.7391,439.8307,10.2806
0xdD29c512f69784Fc4B018BB591640B3A5b01F7B1,889.827,99.4079,307.0133,368.807,209.8382,814.9573,778.557
0xbC47C525B093F1B131d9A3EEfC3cFe597415D038,366.7799,326.3468,165.8639,923.3993,669.6205,714.929,623.9083
0x14621A582207d29065F1bF2CbC0f697e15494F20,502.6913,535.4583,182.171,135.7357,866.0974,786.5864,510.8649
0xE9B4C82eEf0a7bBEC96BA34FaC2572b21F2aCAD6,253.6882,526.0746,67.8588,43.9957,26.0383,626.8376,991.256
0xEe0A7246bCe6bF044c0bf9aD38932b20096baB9D,284.5196,585.0889,142.6354,116.1022,587.9935,357.0218,66.0327
0xF5EDBCEec374f28F429181e8574Ae92162Ac6f05,341.6383,675.927,400.7951,252.5534,542.3205,819.0379,20.574
0x0E3FFc24EE7271a9f0a77b0785cc06E3b71b31b9,352.0625,190.4758,807.3422,174.5044,227.3418,592.1062,298.8077
0xD556BC9AF7b385F2Cc1269F0e9FE5e43af2a5df1,669.588,445.6637,919.3738,767.792,387.3218,317.5565,821.2814
0x3a9b1D62f0Ea1de112BEe9E3598FBFaf76C3ce6D,664.2751,592.8022,723.4604,563.1578,375.888,561.9359,699.9332
0x8f02363289BDf3b4c09bfC856d710cc8Cc83D6A3,375.7596,456.4028,762.659,920.4651,63.2857,61.0757,969.8952
